"No.","Time","Source","Destination","Protocol","Signal","Delta time","Information","Source manufacturer","Source model","Source type","Wlan SSID","Data rate Mbit/sec","Device name","Device type","New Column"
"1499","15:06:25.520244","18:a6:f7:c5:62:80","a8:b8:6e:43:7d:f7","802.11","-91 dBm","0.001356","Probe Response","","","","Pince2","1","","",""
"1500","15:06:29.974585","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","4.454341","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"1501","15:06:29.976685","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-73 dBm","0.002100","Probe Response","","","","Emikroszkop","1","","",""
"1502","15:06:29.978383","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001698","Probe Response","","","","Pince2","1","","",""
"1503","15:06:29.980776","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.002393","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"1504","15:06:29.985546","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.004770","Probe Response","","","","Pince2","1","","",""
"1505","15:06:30.041832","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.056286","Probe Response","","","","Pince2","1","","",""
"1506","15:06:30.043137","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.001305","Probe Response","","","","Pince2","1","","",""
"1507","15:06:30.044735","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001598","Probe Response","","","","Pince2","1","","",""
"1508","15:06:30.136231","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.091496","Probe Response","","","","Pince2","1","","",""
"1509","15:06:30.137579","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001348","Probe Response","","","","Pince2","1","","",""
"1510","15:06:30.138956","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.001377","Probe Response","","","","Pince2","1","","",""
"1511","15:06:30.142340","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.003384","Probe Response","","","","Pince2","1","","",""
"1512","15:06:30.949704","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.807364","Probe Response","","","","Pince2","1","","",""
"1513","15:06:30.951135","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001431","Probe Response","","","","Pince2","1","","",""
"1514","15:06:30.952448","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001313","Probe Response","","","","Pince2","1","","",""
"1515","15:06:30.953765","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001317","Probe Response","","","","Pince2","1","","",""
"1516","15:06:31.035178","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.081413","Probe Response","","","","Pince2","1","","",""
"1517","15:06:31.036693","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001515","Probe Response","","","","Pince2","1","","",""
"1518","15:06:31.038107","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001414","Probe Response","","","","Pince2","1","","",""
"1519","15:06:31.039521","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001414","Probe Response","","","","Pince2","1","","",""
"1520","15:06:35.790961","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","4.751440","Probe Request","","","","","1","","",""
"1521","15:06:35.793968","b0:48:7a:e7:fe:3e","bc:a5:8b:3a:d7:d2","802.11","-73 dBm","0.003007","Probe Response","","","","Emikroszkop","1","","",""
"1522","15:06:35.795536","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.001568","Probe Response","","","","Pince2","1","","",""
"1523","15:06:35.832036","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-73 dBm","0.036500","Probe Request","","","","","1","","",""
"1524","15:06:35.833857","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001821","Probe Response","","","","Pince2","1","","",""
"1525","15:06:35.835746","b0:48:7a:e7:fe:3e","bc:a5:8b:3a:d7:d2","802.11","-73 dBm","0.001889","Probe Response","","","","Emikroszkop","1","","",""
"1526","15:06:35.874736","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.038990","Probe Response","","","","Pince2","1","","",""
"1527","15:06:35.876162","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.001426","Probe Response","","","","Pince2","1","","",""
"1528","15:06:35.877573","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.001411","Probe Response","","","","Pince2","1","","",""
"1529","15:06:35.878946","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.001373","Probe Response","","","","Pince2","1","","",""
"1530","15:06:35.915799","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.036853","Probe Response","","","","Pince2","1","","",""
"1531","15:06:35.920110","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.004311","Probe Response","","","","Pince2","1","","",""
"1532","15:06:35.963429","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.043319","Probe Response","","","","Pince2","1","","",""
"1533","15:06:35.964778","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001349","Probe Response","","","","Pince2","1","","",""
"1534","15:06:35.999205","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.034427","Probe Response","","","","Pince2","1","","",""
"1535","15:06:36.000528","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001323","Probe Response","","","","Pince2","1","","",""
"1536","15:06:36.001821","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001293","Probe Response","","","","Pince2","1","","",""
"1537","15:06:36.003212","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.001391","Probe Response","","","","Pince2","1","","",""
"1538","15:07:05.491144","f0:18:98:37:e3:42","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","29.487932","Probe Request","","","","","1","","",""
"1539","15:07:11.988172","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","6.497028","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"1540","15:07:11.990547","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.002375","Probe Request","TCL","Orange-Rise52","Telephone","","1","Orange-Rise52","Smartphone - dual mode",""
"1541","15:07:11.992439","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001892","Probe Response","","","","Emikroszkop","1","","",""
"1542","15:07:11.994318","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-79 dBm","0.001879","Probe Response","","","","Emikroszkop","1","","",""
"1543","15:07:11.995638","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001320","Probe Response","","","","Pince2","1","","",""
"1544","15:07:12.053513","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.057875","Probe Response","","","","Pince2","1","","",""
"1545","15:07:12.055416","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-73 dBm","0.001903","Probe Response","","","","Emikroszkop","1","","",""
"1546","15:07:12.058049","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.002633","Probe Response","","","","Pince2","1","","",""
"1547","15:07:12.140171","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.082122","Probe Response","","","","Pince2","1","","",""
"1548","15:07:12.141532","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001361","Probe Response","","","","Pince2","1","","",""
"1549","15:07:12.142925","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001393","Probe Response","","","","Pince2","1","","",""
"1550","15:07:45.518666","b0:48:7a:e7:fe:3e","fa:d6:f8:a6:f0:1e","802.11","-75 dBm","33.375741","Probe Response","","","","Emikroszkop","1","","",""
"1551","15:07:45.538837","b0:48:7a:e7:fe:3e","fa:d6:f8:a6:f0:1e","802.11","-73 dBm","0.020171","Probe Response","","","","Emikroszkop","1","","",""
"1552","15:07:50.161419","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-91 dBm","4.622582","Probe Response","","","","Pince2","1","","",""
"1553","15:07:50.172579","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-91 dBm","0.011160","Probe Response","","","","Pince2","1","","",""
"1554","15:07:50.174014","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-91 dBm","0.001435","Probe Response","","","","Pince2","1","","",""
"1555","15:07:50.175385","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-89 dBm","0.001371","Probe Response","","","","Pince2","1","","",""
"1556","15:07:50.176701","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-91 dBm","0.001316","Probe Response","","","","Pince2","1","","",""
"1557","15:07:50.184301","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-93 dBm","0.007600","Probe Response","","","","Pince2","1","","",""
"1558","15:07:50.192055","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-89 dBm","0.007754","Probe Response","","","","Pince2","1","","",""
"1559","15:07:50.202695","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-89 dBm","0.010640","Probe Response","","","","Pince2","1","","",""
"1560","15:07:50.214778","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-93 dBm","0.012083","Probe Response","","","","Pince2","1","","",""
"1561","15:07:50.216130","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-91 dBm","0.001352","Probe Response","","","","Pince2","1","","",""
"1562","15:07:50.218837","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-91 dBm","0.002707","Probe Response","","","","Pince2","1","","",""
"1563","15:07:50.225490","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-91 dBm","0.006653","Probe Response","","","","Pince2","1","","",""
"1564","15:07:50.226868","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-93 dBm","0.001378","Probe Response","","","","Pince2","1","","",""
"1565","15:07:50.228185","18:a6:f7:c5:62:80","88:b4:a6:c5:05:71","802.11","-93 dBm","0.001317","Probe Response","","","","Pince2","1","","",""
